0,0,0,0
1.24094173811483e-07,7.98195290528772e-05,5.2961177056256e-05,2.71562444669872e-09
6.39630453521699e-07,0.000217067946167489,0.000272984196778357,1.72757513503356e-08
1.74833202128749e-06,0.000408374413297465,0.000746160257801018,2.55293578334541e-07
3.63437878558994e-06,0.000649343067235215,0.00155108984649856,1.19770672606069e-06
5.83564929643008e-06,0.000878190738463142,0.00249054167197233,3.0714476082285e-06
8.72839368752034e-06,0.00112534782442227,0.00372507941100904,6.86486016757073e-06
1.23383252180472e-05,0.00137169593933156,0.00526564697468501,1.3679623665705e-05
1.66407233821331e-05,0.00160121369991819,0.00710164292732513,2.48411378339741e-05
2.29848200530375e-05,0.00185471705807793,0.00980868697582123,4.73969208159226e-05
3.017605911232e-05,0.00206331343908587,0.0128767987172834,8.17372852280072e-05
3.80432017206787e-05,0.00222334357104134,0.0162326689200846,0.000129922770068775
4.64039951767736e-05,0.00233216644132322,0.0197982711645317,0.000193278094476276
5.86493334084215e-05,0.0023923404473009,0.0250186007644288,0.000308913386423223
7.09091662484399e-05,0.00234060626338124,0.0302424737792181,0.000451341482322548
8.26104541810314e-05,0.00218197364939739,0.0352255174811623,0.00061218659693093
9.32428029077189e-05,0.00192742765285437,0.039750583731179,0.000779830992286265
0.000103100734396131,0.00157240065123001,0.0439434350021007,0.000953420676596611
0.000110789664591358,0.00116088199759713,0.0472119068675064,0.0011008414613823
0.000116040207054815,0.000713380394826129,0.0494427732704305,0.0012081185847782
0.000118764205166326,0.000263352012959813,0.0505997537648581,0.0012660807038766
0.000119040975125826,-0.000159441034803979,0.0507158460462293,0.00127189050177795
0.000117065943549775,-0.000524909855116652,0.0498704378312507,0.00123016002538548
0.00011320174338178,-0.000816797586617547,0.0482163039122031,0.00115037354194675
0.000107899142798209,-0.0010259510701181,0.0459463202590231,0.00104506896047079
0.000102929293409868,-0.00113295392514234,0.0438194779049298,0.000951224908926715
9.76253782098188e-05,-0.00117668717129676,0.0415501993750143,0.000855906052233452
9.22650027444766e-05,-0.00115864196292792,0.0392572957784844,0.000764635349397542
8.70733163725958e-05,-0.0011020130844052,0.0370370481093966,0.000681218266541369
8.27965645626502e-05,-0.00104051713923085,0.0352084278394742,0.000616199799741503
7.87908819594051e-05,-0.000966538241041019,0.0334959819155504,0.000558280111420389
7.51029212021748e-05,-0.000882101197838243,0.0319195881771781,0.000507508774440572
7.17686101800826e-05,-0.000789555116695276,0.0304945385731056,0.000463719841640983
6.76847562993672e-05,-0.000652113414601611,0.0287493626264116,0.000412805775543319
6.43845892623223e-05,-0.000514561512498281,0.0273392555178252,0.000373853702799627
6.18529721999223e-05,-0.000383801506272248,0.0262576390423668,0.000345329727641306
6.00176100043159e-05,-0.000269691207612758,0.0254735453084225,0.000325381600889335
5.8790726358342e-05,-0.000182232380622432,0.0249494252724161,0.000312368880090899
5.79359010433353e-05,-0.000130117834253273,0.0245842578451772,0.000303454264418362
5.72696844373085e-05,-0.000114038432259311,0.024299664039255,0.00029654765117793
5.66585261248687e-05,-0.000111696544846965,0.024038594397783,0.000290277636788812
5.61809622527329e-05,-9.84970462360293e-05,0.0238345982449482,0.000285464294140819
5.57389522518014e-05,-9.00085183806837e-05,0.0236457918984906,0.000281048402622763
5.53239088764247e-05,-8.75917976731888e-05,0.0234685065994972,0.000276934172655345
5.49806002946749e-05,-6.09595947937514e-05,0.0233218641430989,0.00027355233452867
5.48584198844664e-05,2.27600498556492e-06,0.0232696895628944,0.000272354568010644
5.50358918835911e-05,9.70477720335083e-05,0.0233453550519891,0.00027408783709107
5.56286321258659e-05,0.000220925418986554,0.0235980362480344,0.000279946176481349
5.67394869051348e-05,0.000370879471107493,0.0240715398229396,0.000291104099626088
5.95940464146404e-05,0.000639654214857086,0.0252882411438596,0.000320545136325947
6.41056813934831e-05,0.000945130653892243,0.0272109152327058,0.000370395622786735
7.04520294960082e-05,0.00126944981950948,0.0299147572098947,0.000447148665522309
7.86604395942429e-05,0.0015917971488077,0.0334107106433493,0.00055687069201747
8.67828000148276e-05,0.00183175387962838,0.0368685855011245,0.00067694985795831
9.59399660402712e-05,0.00202732995031962,0.0407650679804759,0.000826578146950844
0.00010590917907299,0.00217141755578152,0.0450045901744094,0.0010065065693524
0.000116427199757441,0.00225752047753658,0.0494744590960211,0.00121553859639325
0.000127015296139885,0.00225776223264946,0.0539706652856891,0.00144611593393187
0.000137351269292145,0.00215156108883709,0.0583563019818126,0.00169033753533152
0.000146945183974732,0.00194405129029764,0.0624237801834371,0.00193402137076118
0.000155351343293601,0.00164386278495976,0.0659848983816435,0.00216119596438619
0.000163491319774762,0.00117533076765938,0.069429243234044,0.00239286215089917
0.000168711442288905,0.00063091728388996,0.0716388952653716,0.00254774521174751
